"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*03ner*","Juan Yepez","(N/A)","OF","9946","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0648a*","Andrew Pintar","MIA","OF","7495","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01tt9*","Anthony Rendon","LAA","3B","7803","FA","36","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yia*","Rosman Verdugo","SD","2B,3B","9538","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cgi*","Carlos Virahonda","ARI","C","9583","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rbc*","Starlin Aguilar","SEA","3B","1206","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mkt*","Dairon Blanco","(N/A)","OF","1895","FA","33","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0629a*","Austin Gauthier","LAD","2B","4069","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070ta*","Antonio Jimenez","NYM","SS","5075","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kyo*","Grant Knipp","SEA","C","5337","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ptr*","Willie MacIver","TOR","C","5807","FA","29","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pq6*","Caden Powell","HOU","3B,SS","7580","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0730d*","Logan Reddemann","(N/A)","2B,OF","7770","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t9o*","Tyler Whitaker","HOU","OF","9755","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rbt*","Gregory Barrios","TB","SS","1661","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hq3*","Will Bush","HOU","C,1B","2198","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02hlw*","Brandon Drury","KC","2B","3398","FA","33","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ye6*","Eduardo Garcia","MIL","SS,OF","4003","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qhc*","Warel Solano","TB","3B","8786","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xyj*","Willy Vasquez","BAL","OF","9483","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z7q*","Landon Hodge","CHW","C","4837","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igw*","Tyler Spangler","(N/A)","SS","8835","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qou*","Misael Urbina","(N/A)","OF","9373","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064nf*","Emaarion Boyd","MIA","OF","1997","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05js2*","David Calabrese","LAA","OF","2257","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yir*","Randy De Jesus","LAA","OF","3080","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072zx*","Enmanuel Merlo","MIN","SS","6366","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ax7*","Abrahan Ramirez","MIA","2B,3B","7683","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066re*","Engelth Urena","NYY","1B","9380","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fpn*","Brett Bateman","CHC","OF","1687","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06oo3*","Josh Caron","SEA","C","2380","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512p*","Hudson Head","(N/A)","OF","4599","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061zq*","Waner Luciano","HOU","3B","5761","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igv*","Dexter McCleon Jr","(N/A)","1B","6142","FA","16","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ibl*","Leandro Romero","SEA","SS","8148","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gs6*","Zach DeLoach","(N/A)","OF","3183","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0511z*","Matt Gorski","LAD","1B","4288","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05158*","Blake Sabol","TB","C","8279","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04dwv*","Jose Barrero","BAL","2B,OF","1653","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626r*","Bryant Betancourt","COL","C","1844","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnp*","Haritzon Castillo","MIN","SS","2450","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zlf*","Anthony DePino","CHW","1B","3186","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041qk*","Garrett Hampson","CIN","OF,UT","4516","FA","31","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pj2*","Kevin Newman","KC","3B","6804","FA","32","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c2b*","Juan Baez","MIL","2B,3B","1570","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rw5*","Gustavo Baptista","CLE","C","1614","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*025eo*","Mark Canha","(N/A)","OF","2327","FA","37","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062zh*","Elis Cuevas","BAL","1B,OF","2944","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060fw*","Rafael Lantigua","TOR","2B,3B","5456","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041q7*","Ben Rortvedt","NYM","C","8172","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072hi*","Gabriel Rosario","BAL","1B,OF","8189","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061tr*","Ruben Santana","(N/A)","1B,3B","8412","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512s*","Dasan Brown","MIL","OF","2110","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rqr*","Isaias Castillo","NYY","OF","2452","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622m*","Ryan Cermak","TB","OF","2540","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05adw*","Yeiner Fernandez","LAD","C,2B,3B","3700","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072wh*","Fernando Graterol","CHW","C","4319","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06icf*","Naibel Mariano","CIN","SS","5920","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yik*","Sammy Siani","SEA","OF","8642","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qth*","Bennett Thompson","CLE","C","9163","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m19*","Maikol Hernandez","(N/A)","3B,SS","4720","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060qg*","Mairoshendrick Martinus","LAD","3B,SS,OF","6063","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064wi*","Brennan Milone","ATH","1B","6450","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060q3*","Casey Saucke","CHW","OF","8451","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zc9*","Nick Senzel","(N/A)","3B,OF","8556","FA","31","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yew*","Steward Berroa","PHI","OF","1831","FA","27","0","0","1%","0%","7","0","1","1","0","0","0","1","0","4","0","0","0","0","6"
"*05m6g*","Christian Cerda","ARI","C","2536","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0647r*","Lamar King","SD","C,1B","5294","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051wt*","Luis Rodriguez","(N/A)","OF","8053","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05294*","Junior Sanchez","(N/A)","3B","8364","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xon*","T.J. White","WSH","OF","9767","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v4w*","Yunior Amparo","NYM","1B","1351","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ms6*","RJ Austin","BAL","2B","1533","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041rv*","Cavan Biggio","HOU","UT","1865","FA","31","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0668r*","Ryan Burrowes","CHW","2B,3B,SS","2190","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c3f*","Alessander De La Cruz","COL","OF","3084","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pq4*","DJ Layton","BAL","2B","5511","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rci*","Alex Mooney","CLE","2B,3B,SS","6562","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqq*","Ethan O'Donnell","MIA","OF","6909","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xlc*","Cristian Pache","NYM","OF","7090","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aw7*","Andy Perez","COL","SS","7332","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061t0*","Nikau Pouaka-Grego","PHI","2B","7579","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06iad*","Brian Sanchez","PIT","OF","8336","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512w*","Shane Sasaki","CIN","OF","8447","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pm9*","Nick Schnell","SD","OF","8488","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ens*","Luis Vazquez","BAL","3B","9491","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y7q*","Anderson Araujo","PHI","C","1417","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u32*","Diego Benitez","(N/A)","1B","1791","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512d*","Tristin English","(N/A)","1B","3534","FA","29","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06oh3*","Robert Hipwell","SF","1B,3B","4823","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nuc*","Ivan Luciano","ARI","C","5757","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ycw*","Gabriel Martinez","(N/A)","OF","6015","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pid*","Eddie Micheletti Jr.","TOR","OF","6397","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jws*","Chris Newell","LAD","OF","6802","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05keh*","Freddy Zamora","MIL","SS","9986","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066mt*","Gian Zapata","ARI","OF","9992","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yhd*","Abdias De La Cruz","ARI","OF","3082","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r95*","Elian De La Cruz","ARI","OF","3089","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gjp*","Maxton Martin","TEX","OF","5987","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072oa*","Juan Parra","PHI","SS","7179","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ru8*","Jairo Pomares","(N/A)","OF","7555","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dly*","John Spikerman","PHI","OF","8847","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z0p*","Jake Casey","TOR","OF","2424","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qvl*","Corey Cousin","KC","OF","2848","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w8n*","Jake Fox","CLE","OF","3829","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qox*","Antonio Gomez","NYY","C","4168","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pg2*","Aaron Parker","TOR","C","7165","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r9h*","Jacob Hurtubise","MIL","OF","4962","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z0*","Oswaldo Osorio","LAD","2B,3B","7049","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04oh1*","Connor Scott","KC","OF","8516","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ibt*","Jalvin Arias","PHI","OF","1455","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06584*","Jacob Burke","CHW","OF","2174","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcu*","Daniel Cabrera","DET","OF","2230","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ekr*","Dylan Campbell","CHW","OF","2299","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hi6*","Alexander Canario","(N/A)","OF","2320","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04eeg*","Jeter Downs","(N/A)","2B,3B","3382","FA","27","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04axv*","Yoelkis Cespedes","(N/A)","OF","2552","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yq6*","Maximus Martin","BOS","SS","5986","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fqw*","Yahil Melendez","CHC","SS","6297","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c35*","Jose Pirela","CLE","OF","7511","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ydv*","Jorge Ruiz","LAA","OF","8244","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t79*","Will Taylor","PIT","OF","9099","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ym*","Tyler Early","(N/A)","1B,SP,RP","3461","FA","14","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qul*","Elijah Hainline","LAD","2B,SS","4477","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rh1*","Kenly Hunter","STL","OF","4953","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wb2*","Matt Koperniak","STL","OF","5370","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t9*","Juan Matheus","MIA","3B","6083","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uav*","Cody Morissette","MIN","2B","6639","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066en*","Blake Wright","COL","2B,3B","9909","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072xt*","Rubel Arias","LAD","OF","1466","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050k5*","Jhon Diaz","TB","OF","3274","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jfb*","Dexters Peralta","NYY","SS","7308","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jfp*","Jhonayker Ugarte","KC","3B,SS","9354","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ic7*","Andres Arias","TOR","OF","1441","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j70*","Yerlin Confidan","CIN","OF","2748","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ppl*","Owen Miller","CHC","2B","6440","FA","29","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k7u*","Jesus Pinto","DET","OF","7499","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zi7*","Josiah Ragsdale","MIL","OF","7675","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*069xx*","Logan Schmidt","(N/A)","1B,SP","8485","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0513p*","Colin Barber","(N/A)","OF","1620","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04q26*","Vinny Capra","BOS","3B","2341","FA","29","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06iez*","Reynaldo De La Paz","ATH","OF","3117","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z7o*","Drew Faurot","MIA","2B","3647","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y67*","Raylin Heredia","PHI","OF","4660","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066n9*","Dario Laverde","LAA","C","5497","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhw*","Raymer Medina","TB","SS","6258","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056j6*","Adrian Placencia","LAA","2B","7521","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0513m*","Christian Cairo","PHI","2B,3B,SS,OF","2255","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qnw*","Patrick Clohisy","ATL","OF","2681","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkn*","Alejandro Cruz","CHW","2B,3B","2906","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06er4*","J.D. Gonzalez","TB","C","4237","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yt8*","Miguel Hernandez","STL","SS","4726","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rhk*","Santiago Leon","MIN","SS","5566","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uac*","Dru Baker","CHW","OF","1587","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmc*","Alberto Rios","LAA","C","7897","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06o0g*","Ryan Campos","STL","C","2317","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072x2*","Pedro Gomez","BAL","OF","4188","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kjv*","Vladi Guerrero","(N/A)","1B","4401","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ic5*","Angel Guzman","TOR","2B","4443","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fz4*","Kyle Henley","CIN","OF","4634","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ydi*","Alexis Hernandez","CHC","2B,SS","4672","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ri4*","Reiner Herrera","CLE","C","4758","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06am6*","Wilfredo Lara","MIA","SS","5473","FA","22","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06onr*","Reyli Mariano","LAD","2B","5921","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06onq*","Nick Montgomery","ATL","C","6550","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rmb*","Jose Pena","BAL","SS","7432","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yd0*","Alexander Ramirez","CHC","OF","7687","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ic3*","Emilio Sanchez","BAL","SS","8344","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072yf*","Garielvin Silverio","BOS","OF","8671","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wxx*","Logan Tanner","CIN","C","9052","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0511s*","Davis Wendzel","PIT","SS","9724","FA","29","0","0","1%","0%","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"*070ks*","Angel Abreu","CLE","OF","1136","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06akh*","Alfredo Alcantara","CIN","2B,3B","1233","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072o2*","Juan Caricote","TOR","C","2364","FA","17","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0529m*","Allan Cerda","(N/A)","OF","2535","FA","26","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0701l*","Matthew Ferrara","PHI","2B","3703","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f1g*","Jay Harry","TOR","SS,OF","4565","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04al0*","Ronaldo Hernandez","(N/A)","C","4732","FA","28","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zlj*","Jase Mitchell","HOU","C","6471","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fr1*","Nate Nankil","ATH","OF","6755","FA","23","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmz*","Brock Vradenburg","(N/A)","1B","9605","FA","24","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061x3*","Marvin Alcantara","BOS","2B,SS","1242","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02c4r*","Jon Berti","(N/A)","3B","1837","FA","36","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060p1*","Yasmil Bucce","BAL","1B","2147","FA","21","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cf4*","Roni Cabrera","KC","OF","2241","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bpz*","Pedro Ibarguen","MIL","OF","4968","FA","19","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0630g*","Joe Lampe","CLE","OF","5432","FA","25","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cqq*","Starlyn Nunez","BOS","3B,SS","6899","FA","20","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*040fw*","Rene Pinto","PHI","C","7503","FA","29","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y89*","Ricardo Romero","CLE","2B","8154","FA","18","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
